,Fecha_Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
2937,2006-12-02,Oficina,Venta,Tarragona,114,1078668,2007-03-31 00:00:00,Jesús
2938,2006-12-02,Parking,Venta,Barcelona,187,1274218,,
2940,2006-12-03,Piso,Venta,Barcelona,274,2474220,,
2942,2006-12-04,Piso,Venta,Barcelona,261,2198403,2007-03-09 00:00:00,Joaquín
2943,2006-12-04,Industrial,Alquiler,Girona,114,1130424,,
2945,2006-12-05,Piso,Venta,Lleida,136,1323280,,
2946,2006-12-06,Suelo,Venta,Barcelona,186,1367100,,
2947,2006-12-06,Casa,Alquiler,Girona,138,1186524,2007-04-24 00:00:00,Joaquín
2949,2006-12-07,Industrial,Alquiler,Tarragona,172,1270908,,
2950,2006-12-07,Parking,Venta,Tarragona,147,1045317,,
2951,2006-12-07,Casa,Alquiler,Lleida,236,2133204,2007-03-13 00:00:00,Pedro
2952,2006-12-07,Casa,Alquiler,Girona,251,1528088,,
2953,2006-12-08,Local,Venta,Barcelona,185,1255595,,
2957,2006-12-09,Suelo,Alquiler,Girona,193,1059956,2007-03-10 00:00:00,María
2960,2006-12-10,Local,Alquiler,Tarragona,257,2170622,2007-04-18 00:00:00,Jesús
2961,2006-12-11,Oficina,Venta,Lleida,171,1696149,,
2962,2006-12-11,Piso,Venta,Tarragona,197,1077196,2007-04-12 00:00:00,María
2963,2006-12-11,Local,Venta,Tarragona,242,1246058,,
2967,2006-12-13,Industrial,Venta,Lleida,198,1094940,2007-03-25 00:00:00,Joaquín
2969,2006-12-14,Local,Alquiler,Barcelona,200,1385200,2007-03-31 00:00:00,Joaquín
2970,2006-12-14,Industrial,Alquiler,Barcelona,291,2797092,,
2971,2006-12-15,Casa,Alquiler,Tarragona,158,1185790,,
2972,2006-12-15,Casa,Venta,Barcelona,134,1295914,,
2973,2006-12-15,Piso,Venta,Girona,200,1559800,2007-04-23 00:00:00,Joaquín
2974,2006-12-15,Local,Alquiler,Tarragona,164,1482068,,
2976,2006-12-16,Local,Alquiler,Lleida,248,1957960,,
2977,2006-12-16,Piso,Venta,Tarragona,174,1377210,,
2978,2006-12-16,Suelo,Alquiler,Girona,152,1147144,,
2979,2006-12-17,Casa,Alquiler,Barcelona,200,1957200,,
2980,2006-12-17,Piso,Alquiler,Barcelona,182,1421056,2007-04-04 00:00:00,María
2984,2006-12-19,Parking,Venta,Barcelona,200,1407200,,
2985,2006-12-19,Casa,Venta,Barcelona,281,2244066,2007-03-26 00:00:00,Joaquín
2986,2006-12-19,Piso,Alquiler,Tarragona,215,1408680,2007-03-20 00:00:00,Jesús
2987,2006-12-20,Piso,Alquiler,Tarragona,242,1492656,,
2988,2006-12-20,Local,Venta,Girona,255,1079670,,
2989,2006-12-20,Suelo,Venta,Barcelona,48,247584,2007-04-08 00:00:00,Joaquín
2993,2006-12-23,Piso,Venta,Tarragona,223,1794927,,
2994,2006-12-23,Parking,Venta,Barcelona,237,1997436,,
2995,2006-12-23,Parking,Venta,Lleida,186,1844190,,
2998,2006-12-24,Suelo,Venta,Barcelona,263,1403631,,
2999,2006-12-24,Local,Alquiler,Tarragona,141,1112631,,
3000,2006-12-25,Local,Alquiler,Lleida,273,1993446,,
3001,2006-12-25,Casa,Alquiler,Girona,226,2041006,,
3003,2006-12-26,Casa,Alquiler,Girona,211,2086368,,
3006,2006-12-26,Casa,Alquiler,Girona,297,2673000,,
3007,2006-12-27,Piso,Alquiler,Girona,287,1882433,,
3009,2006-12-28,Suelo,Alquiler,Girona,292,1751124,,
3010,2006-12-28,Local,Alquiler,Tarragona,224,1646624,,
3011,2006-12-28,Parking,Venta,Lleida,182,1295840,,
3012,2006-12-29,Oficina,Venta,Barcelona,257,1245165,,
3013,2006-12-30,Casa,Venta,Lleida,135,1309365,,
3016,2006-12-30,Casa,Alquiler,Barcelona,264,1060488,2007-04-28 00:00:00,Joaquín
3019,2006-12-31,Parking,Venta,Girona,146,1399264,,
3020,2007-01-01,Industrial,Alquiler,Girona,199,1321161,,
3023,2007-01-02,Industrial,Alquiler,Tarragona,273,1725087,,
3024,2007-01-04,Oficina,Alquiler,Lleida,293,2662784,,
3026,2007-01-05,Local,Alquiler,Lleida,167,1335499,,
3027,2007-01-06,Parking,Venta,Girona,247,2398617,,
3034,2007-01-08,Casa,Alquiler,Lleida,269,1520119,,
3035,2007-01-09,Casa,Alquiler,Tarragona,286,1895036,,
3036,2007-01-09,Oficina,Venta,Barcelona,196,1022140,,
3038,2007-01-09,Suelo,Alquiler,Barcelona,185,1156990,,
3039,2007-01-09,Suelo,Alquiler,Lleida,238,1108128,,
3042,2007-01-09,Local,Venta,Lleida,92,709596,2007-04-17 00:00:00,Carmen
3043,2007-01-09,Oficina,Venta,Lleida,169,1635413,,
3044,2007-01-10,Piso,Alquiler,Barcelona,222,1296258,,
3045,2007-01-10,Parking,Venta,Barcelona,233,1077858,2007-04-30 00:00:00,María
3046,2007-01-10,Oficina,Alquiler,Barcelona,196,1880032,,
3047,2007-01-10,Local,Venta,Lleida,256,1934080,,
3050,2007-01-11,Casa,Venta,Barcelona,259,1369333,,
3051,2007-01-11,Local,Venta,Girona,272,1965472,,
3052,2007-01-12,Piso,Venta,Girona,164,1425488,,
3054,2007-01-12,Piso,Venta,Tarragona,258,2204352,,
3056,2007-01-13,Suelo,Venta,Barcelona,217,1578675,,
3058,2007-01-14,Casa,Alquiler,Lleida,290,2797050,,
3059,2007-01-14,Suelo,Alquiler,Barcelona,289,2427311,,
3064,2007-01-15,Parking,Venta,Tarragona,230,1486030,,
3066,2007-01-16,Piso,Venta,Barcelona,256,1856000,,
3068,2007-01-17,Industrial,Venta,Tarragona,273,1230684,,
3069,2007-01-18,Parking,Venta,Girona,243,1857735,,
3070,2007-01-18,Local,Alquiler,Tarragona,259,1360268,,
3071,2007-01-18,Suelo,Alquiler,Girona,253,2291421,,
3072,2007-01-19,Suelo,Venta,Tarragona,236,1598664,,
3075,2007-01-20,Parking,Alquiler,Tarragona,216,2143368,,
3076,2007-01-20,Industrial,Alquiler,Lleida,184,1570624,,
3077,2007-01-20,Industrial,Venta,Barcelona,239,1517889,,
3078,2007-01-21,Local,Alquiler,Girona,149,1047917,,
3080,2007-01-21,Piso,Alquiler,Tarragona,170,1491920,,
3081,2007-01-21,Parking,Alquiler,Barcelona,268,1420132,,
3082,2007-01-22,Piso,Venta,Girona,232,1511944,,
3087,2007-01-23,Local,Venta,Lleida,204,1677492,,
3088,2007-01-23,Industrial,Venta,Girona,164,1494204,,
3089,2007-01-24,Local,Venta,Tarragona,285,2321325,,
3090,2007-01-25,Suelo,Venta,Tarragona,212,1896340,,
3091,2007-01-26,Parking,Alquiler,Barcelona,189,1788885,,
3092,2007-01-26,Industrial,Venta,Tarragona,216,1554336,,
3093,2007-01-26,Suelo,Alquiler,Tarragona,214,1086478,,
3095,2007-01-27,Industrial,Venta,Lleida,269,2189122,,
3096,2007-01-28,Piso,Alquiler,Tarragona,229,1014928,,
3098,2007-01-29,Oficina,Alquiler,Barcelona,296,2563064,,
3099,2007-01-29,Parking,Venta,Barcelona,230,1445090,,
3100,2007-01-29,Oficina,Venta,Lleida,273,2148783,,
3101,2007-01-30,Industrial,Alquiler,Lleida,198,1295712,,
3105,2007-02-01,Industrial,Alquiler,Girona,260,1636700,,
3107,2007-02-01,Local,Alquiler,Girona,229,1065995,,
3112,2007-02-03,Piso,Alquiler,Barcelona,112,1005648,,
3113,2007-02-03,Casa,Alquiler,Barcelona,158,1045486,,
3114,2007-02-03,Parking,Venta,Lleida,211,1528906,,
3116,2007-02-04,Suelo,Venta,Girona,160,1431040,,
3117,2007-02-05,Piso,Venta,Tarragona,283,2449082,,
3119,2007-02-06,Suelo,Alquiler,Lleida,260,1746420,,
3120,2007-02-06,Parking,Alquiler,Tarragona,292,2658076,,
3123,2007-02-09,Parking,Alquiler,Girona,252,2154096,,
3125,2007-02-10,Oficina,Venta,Tarragona,297,2902284,,
3127,2007-02-10,Local,Venta,Lleida,201,1817442,,
3128,2007-02-11,Industrial,Alquiler,Girona,244,1050664,,
3133,2007-02-12,Local,Venta,Tarragona,195,1468740,,
3134,2007-02-12,Local,Alquiler,Lleida,181,1048714,,
3137,2007-02-14,Local,Alquiler,Tarragona,119,1108604,,
3138,2007-02-15,Oficina,Alquiler,Tarragona,248,2357240,,
3139,2007-02-15,Industrial,Alquiler,Girona,138,1248072,,
3140,2007-02-16,Industrial,Alquiler,Girona,298,1708434,,
3143,2007-02-17,Industrial,Alquiler,Girona,288,1978848,,
3144,2007-02-17,Oficina,Venta,Girona,234,1789866,,
3145,2007-02-18,Oficina,Alquiler,Girona,174,1568610,,
3146,2007-02-18,Industrial,Venta,Girona,177,1325730,,
3147,2007-02-18,Industrial,Venta,Tarragona,210,1855770,,
3149,2007-02-19,Casa,Venta,Tarragona,198,1158894,,
3152,2007-02-19,Casa,Venta,Girona,115,1040635,,
3153,2007-02-20,Casa,Venta,Barcelona,281,1527516,,
3157,2007-02-22,Local,Venta,Barcelona,267,1127274,,
3161,2007-02-23,Industrial,Venta,Barcelona,261,2186658,,
3163,2007-02-23,Suelo,Venta,Tarragona,256,1175040,,
3164,2007-02-24,Local,Venta,Lleida,182,1433796,,
3167,2007-02-25,Parking,Venta,Lleida,291,1374975,,
3168,2007-02-26,Industrial,Alquiler,Lleida,291,2066100,,
3169,2007-02-26,Suelo,Venta,Lleida,168,1576848,,
3171,2007-02-26,Casa,Venta,Girona,163,1478573,,
3172,2007-02-27,Suelo,Venta,Barcelona,279,1395837,,
3174,2007-02-27,Local,Alquiler,Tarragona,198,1780812,,
3177,2007-02-28,Casa,Alquiler,Tarragona,113,1028074,,
3179,2007-03-01,Piso,Venta,Girona,174,1615068,,
3181,2007-03-03,Casa,Alquiler,Lleida,182,1587768,,
3183,2007-03-03,Piso,Alquiler,Barcelona,266,2233602,,
3184,2007-03-03,Industrial,Venta,Barcelona,251,1913624,,
3185,2007-03-04,Industrial,Venta,Lleida,221,1583686,,
3186,2007-03-04,Piso,Alquiler,Girona,161,1420020,,
3189,2007-03-05,Parking,Venta,Barcelona,213,1324008,,
3190,2007-03-05,Local,Alquiler,Tarragona,230,1057310,,
3191,2007-03-05,Piso,Venta,Barcelona,280,2439640,,
3192,2007-03-07,Industrial,Venta,Girona,282,2019120,,
3194,2007-03-07,Suelo,Venta,Lleida,185,1109075,,
3195,2007-03-07,Casa,Alquiler,Girona,221,2075632,,
3196,2007-03-07,Parking,Alquiler,Lleida,292,2262708,,
3197,2007-03-08,Piso,Alquiler,Girona,212,1684340,,
3198,2007-03-08,Oficina,Alquiler,Tarragona,270,1859220,,
3201,2007-03-09,Oficina,Venta,Barcelona,298,1360966,,
3202,2007-03-09,Suelo,Alquiler,Tarragona,183,1694763,,
3205,2007-03-11,Parking,Alquiler,Lleida,285,1622790,,
3206,2007-03-11,Oficina,Alquiler,Lleida,238,1195474,,
3207,2007-03-11,Parking,Venta,Tarragona,123,1083261,,
3213,2007-03-14,Suelo,Venta,Tarragona,188,1607588,,
3216,2007-03-14,Industrial,Venta,Girona,161,1020257,,
3220,2007-03-16,Local,Alquiler,Lleida,140,1134840,,
3221,2007-03-16,Parking,Venta,Girona,138,1034034,,
3223,2007-03-16,Industrial,Venta,Lleida,192,1242624,,
3224,2007-03-16,Casa,Venta,Tarragona,173,1456487,,
3225,2007-03-16,Local,Venta,Tarragona,145,1128390,,
3228,2007-03-17,Local,Alquiler,Tarragona,201,1194342,,
3235,2007-03-20,Casa,Alquiler,Girona,292,2765240,,
3238,2007-03-20,Local,Venta,Barcelona,159,1056714,,
3242,2007-03-22,Suelo,Venta,Girona,135,1096470,,
3243,2007-03-22,Piso,Alquiler,Lleida,239,1364690,,
3244,2007-03-22,Industrial,Alquiler,Barcelona,283,1800729,,
3245,2007-03-23,Parking,Venta,Barcelona,144,1035648,,
3247,2007-03-23,Piso,Venta,Barcelona,135,1298025,,
3249,2007-03-23,Suelo,Alquiler,Tarragona,213,1202811,,
3251,2007-03-24,Local,Alquiler,Lleida,245,1966615,,
3252,2007-03-24,Casa,Venta,Girona,172,1389072,,
3254,2007-03-26,Oficina,Venta,Girona,221,1194726,,
3255,2007-03-26,Piso,Alquiler,Girona,266,2010960,,
3258,2007-03-27,Industrial,Alquiler,Lleida,118,1114746,,
3259,2007-03-27,Casa,Alquiler,Lleida,132,1028676,,
3260,2007-03-27,Industrial,Venta,Lleida,269,1674794,,
3261,2007-03-28,Casa,Alquiler,Tarragona,243,1608903,,
3262,2007-03-29,Casa,Alquiler,Barcelona,197,1630569,,
3263,2007-03-29,Local,Alquiler,Tarragona,291,1475952,,
3265,2007-03-30,Casa,Alquiler,Tarragona,209,1925935,,
3266,2007-03-31,Casa,Venta,Barcelona,199,1682346,,
3267,2007-04-01,Industrial,Alquiler,Barcelona,300,2908500,,
3268,2007-04-01,Suelo,Alquiler,Tarragona,170,1178610,,
3270,2007-04-02,Parking,Venta,Tarragona,119,1056839,,
3271,2007-04-02,Oficina,Alquiler,Tarragona,218,1656364,,
3276,2007-04-04,Parking,Venta,Lleida,197,1802156,,
3280,2007-04-06,Casa,Alquiler,Girona,276,2336340,,
3281,2007-04-06,Parking,Alquiler,Barcelona,220,1296900,,
3282,2007-04-07,Oficina,Venta,Girona,279,2384334,,
3283,2007-04-07,Local,Venta,Lleida,162,1517292,,
3285,2007-04-07,Suelo,Alquiler,Barcelona,257,2490587,,
3287,2007-04-09,Local,Alquiler,Barcelona,293,2065357,,
3288,2007-04-09,Parking,Venta,Lleida,296,2914416,,
3289,2007-04-09,Industrial,Alquiler,Lleida,248,1147000,,
3290,2007-04-10,Piso,Venta,Lleida,158,1567834,,
3292,2007-04-10,Local,Alquiler,Girona,151,1028159,,
3294,2007-04-11,Parking,Venta,Girona,123,1088181,,
3296,2007-04-11,Casa,Alquiler,Lleida,273,1497132,,
3297,2007-04-12,Suelo,Venta,Tarragona,282,2689434,,
3298,2007-04-12,Parking,Alquiler,Girona,131,1224850,,
3301,2007-04-12,Industrial,Alquiler,Tarragona,225,2179125,,
3303,2007-04-12,Piso,Venta,Girona,128,1270400,,
3304,2007-04-13,Industrial,Venta,Tarragona,244,1026508,,
3305,2007-04-14,Local,Venta,Lleida,200,1760000,,
3306,2007-04-14,Parking,Venta,Girona,221,1533077,,
3307,2007-04-16,Local,Venta,Tarragona,286,1180036,,
3311,2007-04-17,Industrial,Alquiler,Tarragona,277,2129576,,
3312,2007-04-18,Parking,Alquiler,Tarragona,187,1297780,,
3313,2007-04-18,Casa,Venta,Barcelona,284,1808512,,
3314,2007-04-18,Industrial,Venta,Tarragona,179,1386892,,
3315,2007-04-19,Oficina,Alquiler,Barcelona,146,1063902,,
3316,2007-04-20,Casa,Venta,Girona,247,1804088,,
3322,2007-04-23,Piso,Venta,Barcelona,283,2686236,,
3325,2007-04-25,Industrial,Alquiler,Barcelona,296,2078216,,
3328,2007-04-26,Piso,Venta,Barcelona,264,2517504,,
3331,2007-04-29,Oficina,Venta,Lleida,190,1031320,,
3332,2007-04-29,Industrial,Alquiler,Lleida,221,1450644,,
3336,2007-04-30,Parking,Venta,Lleida,254,2140712,,
